2025-12-06T02:25:11+01:00	330989340	1661	0	-31	1.0.0	1764984310
2025-12-06T02:25:17+01:00	330989340	1661	0	-31	1.0.0	1764984316
2025-12-06T02:25:23+01:00	330989340	1662	0	-31	1.0.0	1764984322
2025-12-06T02:25:28+01:00	330989340	1662	0	-31	1.0.0	1764984328
2025-12-06T02:25:34+01:00	330989340	1661	0	-32	1.0.0	1764984333
2025-12-06T02:25:40+01:00	330989340	1661	0	-32	1.0.0	1764984339
2025-12-06T02:25:46+01:00	330989340	1661	0	-32	1.0.0	1764984345
2025-12-06T02:25:51+01:00	330989340	1661	0	-32	1.0.0	1764984351
2025-12-06T02:25:57+01:00	330989340	1661	0	-32	1.0.0	1764984356
2025-12-06T02:26:03+01:00	330989340	1661	0	-32	1.0.0	1764984362
2025-12-06T02:26:09+01:00	330989340	1661	0	-32	1.0.0	1764984368
2025-12-06T02:26:15+01:00	330989340	1661	0	-31	1.0.0	1764984374
2025-12-06T02:26:20+01:00	330989340	1467	0	-32	1.0.0	1764984380
2025-12-06T02:26:26+01:00	330989340	1466	0	-33	1.0.0	1764984386
2025-12-06T02:26:32+01:00	330989340	1467	0	-32	1.0.0	1764984391
2025-12-06T02:26:38+01:00	330989340	1467	0	-32	1.0.0	1764984397
2025-12-06T02:26:44+01:00	330989340	1467	0	-32	1.0.0	1764984403
2025-12-06T02:26:50+01:00	330989340	1467	0	-32	1.0.0	1764984409
2025-12-06T02:26:56+01:00	330989340	1467	0	-31	1.0.0	1764984415
2025-12-06T02:27:02+01:00	330989340	1465	0	-32	1.0.0	1764984421
2025-12-06T02:27:08+01:00	330989340	1467	0	-32	1.0.0	1764984427
2025-12-06T02:27:14+01:00	330989340	1467	0	-32	1.0.0	1764984433
2025-12-06T02:27:20+01:00	330989340	1467	0	-31	1.0.0	1764984439
2025-12-06T02:27:26+01:00	330989340	1467	0	-33	1.0.0	1764984445
2025-12-06T02:27:32+01:00	330989340	1467	0	-32	1.0.0	1764984451
2025-12-06T02:27:38+01:00	330989340	1467	0	-33	1.0.0	1764984457
2025-12-06T02:27:43+01:00	330989340	1468	0	-32	1.0.0	1764984463
2025-12-06T02:27:49+01:00	330989340	1467	0	-33	1.0.0	1764984468
2025-12-06T02:27:55+01:00	330989340	1467	0	-32	1.0.0	1764984474
2025-12-06T02:28:01+01:00	330989340	1467	0	-31	1.0.0	1764984480
2025-12-06T02:28:07+01:00	330989340	1467	0	-32	1.0.0	1764984486
2025-12-06T02:28:13+01:00	330989340	1467	0	-32	1.0.0	1764984492
2025-12-06T02:28:19+01:00	330989340	1467	0	-32	1.0.0	1764984498
2025-12-06T02:28:24+01:00	330989340	1467	0	-32	1.0.0	1764984504
2025-12-06T02:28:30+01:00	330989340	1467	0	-32	1.0.0	1764984509
2025-12-06T02:28:36+01:00	330989340	1467	0	-31	1.0.0	1764984515
2025-12-06T02:28:42+01:00	330989340	1467	0	-31	1.0.0	1764984521
2025-12-06T02:28:48+01:00	330989340	1467	0	-31	1.0.0	1764984527
2025-12-06T02:28:54+01:00	330989340	1467	0	-31	1.0.0	1764984533
2025-12-06T02:28:59+01:00	330989340	1467	0	-31	1.0.0	1764984539
2025-12-06T02:29:05+01:00	330989340	1467	0	-31	1.0.0	1764984545
2025-12-06T02:29:11+01:00	330989340	1466	0	-31	1.0.0	1764984550
2025-12-06T02:29:17+01:00	330989340	1467	0	-31	1.0.0	1764984556
2025-12-06T02:29:23+01:00	330989340	1467	0	-31	1.0.0	1764984562
2025-12-06T02:29:29+01:00	330989340	1467	0	-31	1.0.0	1764984568
2025-12-06T02:29:34+01:00	330989340	1468	0	-31	1.0.0	1764984574
2025-12-06T02:29:40+01:00	330989340	1467	0	-31	1.0.0	1764984580
2025-12-06T02:29:46+01:00	330989340	1467	0	-31	1.0.0	1764984586
2025-12-06T02:29:52+01:00	330989340	1467	0	-32	1.0.0	1764984591
2025-12-06T02:29:58+01:00	330989340	1467	0	-31	1.0.0	1764984597
2025-12-06T02:30:03+01:00	330989340	1467	0	-31	1.0.0	1764984603
2025-12-06T02:30:09+01:00	330989340	1467	0	-31	1.0.0	1764984609
2025-12-06T02:30:15+01:00	330989340	1467	0	-31	1.0.0	1764984614
2025-12-06T02:30:21+01:00	330989340	1466	0	-31	1.0.0	1764984620
2025-12-06T02:30:27+01:00	330989340	1467	0	-31	1.0.0	1764984626
2025-12-06T02:30:33+01:00	330989340	1467	0	-32	1.0.0	1764984632
2025-12-06T02:30:39+01:00	330989340	1467	0	-32	1.0.0	1764984638
2025-12-06T02:30:45+01:00	330989340	1467	0	-32	1.0.0	1764984644
2025-12-06T02:30:50+01:00	330989340	1467	0	-32	1.0.0	1764984650
2025-12-06T02:30:56+01:00	330989340	1467	0	-31	1.0.0	1764984655
2025-12-06T02:31:02+01:00	330989340	1468	0	-32	1.0.0	1764984661
2025-12-06T02:31:08+01:00	330989340	1467	0	-32	1.0.0	1764984667
2025-12-06T02:31:14+01:00	330989340	1468	0	-32	1.0.0	1764984673
2025-12-06T02:31:20+01:00	330989340	1467	0	-32	1.0.0	1764984679
2025-12-06T02:31:26+01:00	330989340	1468	0	-32	1.0.0	1764984685
2025-12-06T02:31:32+01:00	330989340	1468	0	-32	1.0.0	1764984691
2025-12-06T02:31:38+01:00	330989340	1468	0	-32	1.0.0	1764984697
2025-12-06T02:31:44+01:00	330989340	1468	0	-32	1.0.0	1764984703
2025-12-06T02:31:49+01:00	330989340	1467	0	-32	1.0.0	1764984709
2025-12-06T02:31:55+01:00	330989340	1468	0	-32	1.0.0	1764984714
2025-12-06T02:32:01+01:00	330989340	1467	0	-32	1.0.0	1764984720
2025-12-06T02:32:07+01:00	330989340	1468	0	-32	1.0.0	1764984726
2025-12-06T02:32:13+01:00	330989340	1467	0	-31	1.0.0	1764984732
2025-12-06T02:32:19+01:00	330989340	1467	0	-31	1.0.0	1764984738
2025-12-06T02:32:24+01:00	330989340	1467	0	-32	1.0.0	1764984744
2025-12-06T02:32:30+01:00	330989340	1467	0	-30	1.0.0	1764984750
2025-12-06T02:32:37+01:00	330989340	1467	0	-30	1.0.0	1764984756
2025-12-06T02:32:42+01:00	330989340	1468	0	-31	1.0.0	1764984762
2025-12-06T02:32:48+01:00	330989340	1467	0	-31	1.0.0	1764984767
2025-12-06T02:32:54+01:00	330989340	1468	0	-32	1.0.0	1764984773
2025-12-06T02:33:00+01:00	330989340	1467	0	-32	1.0.0	1764984779
2025-12-06T02:33:06+01:00	330989340	1467	0	-32	1.0.0	1764984785
2025-12-06T02:33:12+01:00	330989340	1468	0	-32	1.0.0	1764984791
2025-12-06T02:33:17+01:00	330989340	1468	0	-32	1.0.0	1764984797
2025-12-06T02:33:23+01:00	330989340	1468	0	-32	1.0.0	1764984802
2025-12-06T02:33:29+01:00	330989340	1468	0	-32	1.0.0	1764984808
2025-12-06T02:33:35+01:00	330989340	1467	0	-32	1.0.0	1764984814
2025-12-06T02:33:41+01:00	330989340	1468	0	-32	1.0.0	1764984820
2025-12-06T02:33:47+01:00	330989340	1468	0	-32	1.0.0	1764984826
2025-12-06T02:33:52+01:00	330989340	1467	0	-32	1.0.0	1764984832
2025-12-06T02:33:58+01:00	330989340	1467	0	-32	1.0.0	1764984837
2025-12-06T02:34:04+01:00	330989340	1467	0	-31	1.0.0	1764984843
2025-12-06T02:34:10+01:00	330989340	1467	0	-32	1.0.0	1764984849
2025-12-06T02:34:15+01:00	330989340	1467	0	-31	1.0.0	1764984855
2025-12-06T02:34:21+01:00	330989340	1467	0	-32	1.0.0	1764984860
2025-12-06T02:34:27+01:00	330989340	1467	0	-31	1.0.0	1764984866
2025-12-06T02:34:33+01:00	330989340	1467	0	-30	1.0.0	1764984872
2025-12-06T02:34:39+01:00	330989340	1467	0	-30	1.0.0	1764984878
2025-12-06T02:34:44+01:00	330989340	1467	0	-32	1.0.0	1764984884
2025-12-06T02:34:50+01:00	330989340	1467	0	-31	1.0.0	1764984890
2025-12-06T02:34:56+01:00	330989340	1467	0	-31	1.0.0	1764984895
2025-12-06T02:35:02+01:00	330989340	1466	0	-31	1.0.0	1764984901
2025-12-06T02:35:08+01:00	330989340	1470	0	-30	1.0.0	1764984907
2025-12-06T02:35:14+01:00	330989340	1468	0	-30	1.0.0	1764984913
2025-12-06T02:35:19+01:00	330989340	1468	0	-32	1.0.0	1764984919
2025-12-06T02:35:25+01:00	330989340	1467	0	-32	1.0.0	1764984924
2025-12-06T02:35:31+01:00	330989340	1468	0	-31	1.0.0	1764984930
2025-12-06T02:35:37+01:00	330989340	1467	0	-30	1.0.0	1764984936
2025-12-06T02:35:43+01:00	330989340	1467	0	-31	1.0.0	1764984942
2025-12-06T02:35:49+01:00	330989340	1470	0	-30	1.0.0	1764984948
2025-12-06T02:35:55+01:00	330989340	1467	0	-30	1.0.0	1764984954
2025-12-06T02:36:01+01:00	330989340	1466	0	-30	1.0.0	1764984960
2025-12-06T02:36:07+01:00	330989340	1467	0	-31	1.0.0	1764984966
2025-12-06T02:36:12+01:00	330989340	1468	0	-32	1.0.0	1764984972
2025-12-06T02:36:18+01:00	330989340	1468	0	-32	1.0.0	1764984978
2025-12-06T02:36:24+01:00	330989340	1467	0	-32	1.0.0	1764984983
2025-12-06T02:36:30+01:00	330989340	1468	0	-31	1.0.0	1764984989
2025-12-06T02:36:36+01:00	330989340	1468	0	-30	1.0.0	1764984995
2025-12-06T02:36:42+01:00	330989340	1467	0	-31	1.0.0	1764985001
2025-12-06T02:36:48+01:00	330989340	1468	0	-31	1.0.0	1764985007
2025-12-06T02:36:54+01:00	330989340	1468	0	-31	1.0.0	1764985013
2025-12-06T02:36:59+01:00	330989340	1467	0	-31	1.0.0	1764985019
2025-12-06T02:37:05+01:00	330989340	1468	0	-31	1.0.0	1764985024
2025-12-06T02:37:11+01:00	330989340	1467	0	-31	1.0.0	1764985030
2025-12-06T02:37:17+01:00	330989340	1468	0	-31	1.0.0	1764985036
2025-12-06T02:37:23+01:00	330989340	1468	0	-31	1.0.0	1764985042
2025-12-06T02:37:29+01:00	330989340	1467	0	-30	1.0.0	1764985048
2025-12-06T02:37:35+01:00	330989340	1468	0	-30	1.0.0	1764985054
2025-12-06T02:37:40+01:00	330989340	1467	0	-30	1.0.0	1764985060
2025-12-06T02:37:46+01:00	330989340	1468	0	-31	1.0.0	1764985066
2025-12-06T02:37:52+01:00	330989340	1468	0	-32	1.0.0	1764985071
2025-12-06T02:37:58+01:00	330989340	1467	0	-32	1.0.0	1764985077
2025-12-06T02:38:03+01:00	330989340	1467	0	-31	1.0.0	1764985083
2025-12-06T02:38:09+01:00	330989340	1468	0	-32	1.0.0	1764985089
2025-12-06T02:38:15+01:00	330989340	1470	0	-31	1.0.0	1764985094
2025-12-06T02:38:21+01:00	330989340	1467	0	-31	1.0.0	1764985100
2025-12-06T02:38:27+01:00	330989340	1467	0	-30	1.0.0	1764985106
2025-12-06T02:38:32+01:00	330989340	1467	0	-31	1.0.0	1764985112
2025-12-06T02:38:38+01:00	330989340	1467	0	-31	1.0.0	1764985117
2025-12-06T02:38:44+01:00	330989340	1467	0	-30	1.0.0	1764985123
2025-12-06T02:38:50+01:00	330989340	1468	0	-30	1.0.0	1764985129
2025-12-06T02:38:56+01:00	330989340	1468	0	-31	1.0.0	1764985135
2025-12-06T02:39:01+01:00	330989340	1468	0	-30	1.0.0	1764985141
2025-12-06T02:39:07+01:00	330989340	1467	0	-31	1.0.0	1764985146
2025-12-06T02:39:13+01:00	330989340	1468	0	-31	1.0.0	1764985152
2025-12-06T02:39:19+01:00	330989340	1468	0	-32	1.0.0	1764985158
2025-12-06T02:39:25+01:00	330989340	1468	0	-30	1.0.0	1764985164
2025-12-06T02:39:31+01:00	330989340	1468	0	-31	1.0.0	1764985170
2025-12-06T02:39:37+01:00	330989340	1467	0	-30	1.0.0	1764985176
2025-12-06T02:39:42+01:00	330989340	1468	0	-30	1.0.0	1764985182
2025-12-06T02:39:48+01:00	330989340	1467	0	-31	1.0.0	1764985187
2025-12-06T02:39:54+01:00	330989340	1468	0	-30	1.0.0	1764985193
2025-12-06T02:40:00+01:00	330989340	1467	0	-31	1.0.0	1764985199
2025-12-06T02:40:06+01:00	330989340	1470	0	-31	1.0.0	1764985205
2025-12-06T02:40:12+01:00	330989340	1468	0	-31	1.0.0	1764985211
2025-12-06T02:40:17+01:00	330989340	1467	0	-31	1.0.0	1764985217
2025-12-06T02:40:23+01:00	330989340	1467	0	-30	1.0.0	1764985223
2025-12-06T02:40:29+01:00	330989340	1467	0	-31	1.0.0	1764985228
2025-12-06T02:40:35+01:00	330989340	1468	0	-30	1.0.0	1764985234
2025-12-06T02:40:41+01:00	330989340	1467	0	-32	1.0.0	1764985240
2025-12-06T02:40:46+01:00	330989340	1467	0	-31	1.0.0	1764985246
2025-12-06T02:40:52+01:00	330989340	1469	0	-31	1.0.0	1764985252
2025-12-06T02:40:58+01:00	330989340	1464	0	-31	1.0.0	1764985257
2025-12-06T02:41:04+01:00	330989340	1468	0	-31	1.0.0	1764985263
2025-12-06T02:41:10+01:00	330989340	1468	0	-31	1.0.0	1764985269
2025-12-06T02:41:16+01:00	330989340	1468	0	-31	1.0.0	1764985275
2025-12-06T02:41:21+01:00	330989340	1468	0	-32	1.0.0	1764985281
2025-12-06T02:41:27+01:00	330989340	1468	0	-31	1.0.0	1764985287
2025-12-06T02:41:33+01:00	330989340	1467	0	-32	1.0.0	1764985292
2025-12-06T02:41:39+01:00	330989340	1468	0	-30	1.0.0	1764985298
2025-12-06T02:41:45+01:00	330989340	1467	0	-31	1.0.0	1764985304
2025-12-06T02:41:51+01:00	330989340	1467	0	-32	1.0.0	1764985310
2025-12-06T02:41:56+01:00	330989340	1467	0	-32	1.0.0	1764985316
2025-12-06T02:42:02+01:00	330989340	1468	0	-32	1.0.0	1764985321
2025-12-06T02:42:08+01:00	330989340	1468	0	-32	1.0.0	1764985327
2025-12-06T02:42:14+01:00	330989340	1468	0	-32	1.0.0	1764985333
2025-12-06T02:42:20+01:00	330989340	1467	0	-31	1.0.0	1764985339
2025-12-06T02:42:26+01:00	330989340	1465	0	-32	1.0.0	1764985345
2025-12-06T02:42:32+01:00	330989340	1467	0	-32	1.0.0	1764985351
2025-12-06T02:42:38+01:00	330989340	1467	0	-32	1.0.0	1764985357
2025-12-06T02:42:43+01:00	330989340	1468	0	-32	1.0.0	1764985363
2025-12-06T02:42:49+01:00	330989340	1468	0	-32	1.0.0	1764985369
2025-12-06T02:42:55+01:00	330989340	1468	0	-32	1.0.0	1764985374
2025-12-06T02:43:01+01:00	330989340	1468	0	-32	1.0.0	1764985380
2025-12-06T02:43:07+01:00	330989340	1468	0	-32	1.0.0	1764985386
2025-12-06T02:43:13+01:00	330989340	1468	0	-32	1.0.0	1764985392
2025-12-06T02:43:19+01:00	330989340	1467	0	-32	1.0.0	1764985398
2025-12-06T02:43:24+01:00	330989340	1468	0	-32	1.0.0	1764985404
2025-12-06T02:43:30+01:00	330989340	1467	0	-32	1.0.0	1764985410
2025-12-06T02:43:36+01:00	330989340	1468	0	-32	1.0.0	1764985415
2025-12-06T02:43:42+01:00	330989340	1468	0	-32	1.0.0	1764985421
2025-12-06T02:43:48+01:00	330989340	1467	0	-32	1.0.0	1764985427
2025-12-06T02:43:54+01:00	330989340	1467	0	-32	1.0.0	1764985433
2025-12-06T02:44:00+01:00	330989340	1467	0	-32	1.0.0	1764985439
2025-12-06T02:44:05+01:00	330989340	1467	0	-31	1.0.0	1764985445
2025-12-06T02:44:11+01:00	330989340	1467	0	-32	1.0.0	1764985451
2025-12-06T02:44:17+01:00	330989340	1468	0	-32	1.0.0	1764985456
2025-12-06T02:44:23+01:00	330989340	1467	0	-32	1.0.0	1764985462
2025-12-06T02:44:29+01:00	330989340	1467	0	-31	1.0.0	1764985468
2025-12-06T02:44:34+01:00	330989340	1467	0	-31	1.0.0	1764985474
2025-12-06T02:44:40+01:00	330989340	1467	0	-30	1.0.0	1764985479
2025-12-06T02:44:46+01:00	330989340	1468	0	-32	1.0.0	1764985485
2025-12-06T02:44:52+01:00	330989340	1468	0	-30	1.0.0	1764985491
2025-12-06T02:44:58+01:00	330989340	1466	0	-30	1.0.0	1764985497
2025-12-06T02:45:03+01:00	330989340	1467	0	-32	1.0.0	1764985503
2025-12-06T02:45:09+01:00	330989340	1467	0	-31	1.0.0	1764985508
2025-12-06T02:45:15+01:00	330989340	1468	0	-32	1.0.0	1764985514
2025-12-06T02:45:21+01:00	330989340	1467	0	-31	1.0.0	1764985520
2025-12-06T02:45:27+01:00	330989340	1467	0	-32	1.0.0	1764985526
2025-12-06T02:45:33+01:00	330989340	1468	0	-31	1.0.0	1764985532
2025-12-06T02:45:38+01:00	330989340	1468	0	-31	1.0.0	1764985538
2025-12-06T02:45:44+01:00	330989340	1468	0	-32	1.0.0	1764985543
2025-12-06T02:45:50+01:00	330989340	1467	0	-31	1.0.0	1764985549
2025-12-06T02:45:56+01:00	330989340	1467	0	-31	1.0.0	1764985555
2025-12-06T02:46:02+01:00	330989340	1467	0	-31	1.0.0	1764985561
2025-12-06T02:46:08+01:00	330989340	1467	0	-32	1.0.0	1764985567
2025-12-06T02:46:13+01:00	330989340	1469	0	-32	1.0.0	1764985573
2025-12-06T02:46:19+01:00	330989340	1465	0	-31	1.0.0	1764985579
2025-12-06T02:46:25+01:00	330989340	1467	0	-30	1.0.0	1764985585
2025-12-06T02:46:31+01:00	330989340	1467	0	-32	1.0.0	1764985591
2025-12-06T02:46:37+01:00	330989340	1467	0	-32	1.0.0	1764985596
2025-12-06T02:46:43+01:00	330989340	1468	0	-31	1.0.0	1764985602
2025-12-06T02:46:49+01:00	330989340	1468	0	-32	1.0.0	1764985608
2025-12-06T02:46:55+01:00	330989340	1467	0	-32	1.0.0	1764985614
2025-12-06T02:47:01+01:00	330989340	1467	0	-32	1.0.0	1764985620
2025-12-06T02:47:07+01:00	330989340	1468	0	-31	1.0.0	1764985626
2025-12-06T02:47:13+01:00	330989340	1466	0	-32	1.0.0	1764985632
2025-12-06T02:47:18+01:00	330989340	1467	0	-31	1.0.0	1764985638
2025-12-06T02:47:24+01:00	330989340	1468	0	-31	1.0.0	1764985644
2025-12-06T02:47:30+01:00	330989340	1468	0	-30	1.0.0	1764985649
2025-12-06T02:47:36+01:00	330989340	1467	0	-32	1.0.0	1764985655
2025-12-06T02:47:42+01:00	330989340	1467	0	-30	1.0.0	1764985661
2025-12-06T02:47:48+01:00	330989340	1467	0	-32	1.0.0	1764985667
2025-12-06T02:47:54+01:00	330989340	1468	0	-32	1.0.0	1764985673
2025-12-06T02:47:59+01:00	330989340	1467	0	-31	1.0.0	1764985679
2025-12-06T02:48:07+01:00	330989340	1467	0	-31	1.0.0	1764985685
2025-12-06T02:48:13+01:00	330989340	1467	0	-32	1.0.0	1764985692
2025-12-06T02:48:19+01:00	330989340	1466	0	-30	1.0.0	1764985698
2025-12-06T02:48:25+01:00	330989340	1467	0	-30	1.0.0	1764985704
2025-12-06T02:48:31+01:00	330989340	1468	0	-32	1.0.0	1764985710
2025-12-06T02:48:37+01:00	330989340	1467	0	-31	1.0.0	1764985716
2025-12-06T02:48:42+01:00	330989340	1468	0	-30	1.0.0	1764985722
2025-12-06T02:48:48+01:00	330989340	1467	0	-32	1.0.0	1764985728
2025-12-06T02:48:54+01:00	330989340	1467	0	-32	1.0.0	1764985733
2025-12-06T02:49:00+01:00	330989340	1467	0	-32	1.0.0	1764985739
2025-12-06T02:49:06+01:00	330989340	1467	0	-32	1.0.0	1764985745
2025-12-06T02:49:12+01:00	330989340	1467	0	-32	1.0.0	1764985751
2025-12-06T02:49:17+01:00	330989340	1467	0	-32	1.0.0	1764985757
2025-12-06T02:49:23+01:00	330989340	1467	0	-32	1.0.0	1764985763
2025-12-06T02:49:29+01:00	330989340	1467	0	-30	1.0.0	1764985768
2025-12-06T02:49:35+01:00	330989340	1466	0	-31	1.0.0	1764985774
2025-12-06T02:49:41+01:00	330989340	1466	0	-31	1.0.0	1764985780
2025-12-06T02:49:46+01:00	330989340	1467	0	-32	1.0.0	1764985786
2025-12-06T02:49:52+01:00	330989340	1467	0	-30	1.0.0	1764985792
2025-12-06T02:49:58+01:00	330989340	1468	0	-31	1.0.0	1764985797
2025-12-06T02:50:04+01:00	330989340	1467	0	-31	1.0.0	1764985803
2025-12-06T02:50:10+01:00	330989340	1467	0	-32	1.0.0	1764985809
2025-12-06T02:50:16+01:00	330989340	1468	0	-32	1.0.0	1764985815
2025-12-06T02:50:21+01:00	330989340	1467	0	-32	1.0.0	1764985821
2025-12-06T02:50:27+01:00	330989340	1467	0	-31	1.0.0	1764985826
2025-12-06T02:50:33+01:00	330989340	1467	0	-32	1.0.0	1764985832
2025-12-06T02:50:39+01:00	330989340	1468	0	-32	1.0.0	1764985838
2025-12-06T02:50:45+01:00	330989340	1468	0	-32	1.0.0	1764985844
2025-12-06T02:50:51+01:00	330989340	1466	0	-31	1.0.0	1764985850
2025-12-06T02:50:57+01:00	330989340	1468	0	-32	1.0.0	1764985856
2025-12-06T02:51:02+01:00	330989340	1467	0	-32	1.0.0	1764985862
2025-12-06T02:51:08+01:00	330989340	1467	0	-30	1.0.0	1764985867
2025-12-06T02:51:14+01:00	330989340	1468	0	-31	1.0.0	1764985873
2025-12-06T02:51:20+01:00	330989340	1467	0	-30	1.0.0	1764985879
2025-12-06T02:51:26+01:00	330989340	1467	0	-32	1.0.0	1764985885
2025-12-06T02:51:32+01:00	330989340	1467	0	-30	1.0.0	1764985891
2025-12-06T02:51:38+01:00	330989340	1468	0	-30	1.0.0	1764985897
2025-12-06T02:51:43+01:00	330989340	1467	0	-30	1.0.0	1764985903
2025-12-06T02:51:49+01:00	330989340	1467	0	-32	1.0.0	1764985908
2025-12-06T02:51:55+01:00	330989340	1467	0	-32	1.0.0	1764985915
2025-12-06T02:52:01+01:00	330989340	1462	0	-31	1.0.0	1764985920
2025-12-06T02:52:07+01:00	330989340	1467	0	-32	1.0.0	1764985926
2025-12-06T02:52:13+01:00	330989340	1467	0	-31	1.0.0	1764985932
2025-12-06T02:52:18+01:00	330989340	1467	0	-32	1.0.0	1764985938
2025-12-06T02:52:24+01:00	330989340	1468	0	-31	1.0.0	1764985943
2025-12-06T02:52:30+01:00	330989340	1467	0	-31	1.0.0	1764985949
2025-12-06T02:52:36+01:00	330989340	1468	0	-31	1.0.0	1764985955
2025-12-06T02:52:42+01:00	330989340	1468	0	-31	1.0.0	1764985961
2025-12-06T02:52:48+01:00	330989340	1467	0	-32	1.0.0	1764985967
2025-12-06T02:52:54+01:00	330989340	1467	0	-32	1.0.0	1764985973
2025-12-06T02:53:00+01:00	330989340	1468	0	-31	1.0.0	1764985979
2025-12-06T02:53:06+01:00	330989340	1469	0	-31	1.0.0	1764985985
2025-12-06T02:53:11+01:00	330989340	1467	0	-32	1.0.0	1764985991
2025-12-06T02:53:17+01:00	330989340	1468	0	-31	1.0.0	1764985996
2025-12-06T02:53:23+01:00	330989340	1467	0	-32	1.0.0	1764986002
2025-12-06T02:53:29+01:00	330989340	1468	0	-32	1.0.0	1764986008
2025-12-06T02:53:35+01:00	330989340	1470	0	-32	1.0.0	1764986014
2025-12-06T02:53:40+01:00	330989340	1468	0	-32	1.0.0	1764986020
2025-12-06T02:53:46+01:00	330989340	1469	0	-31	1.0.0	1764986025
2025-12-06T02:53:52+01:00	330989340	1468	0	-32	1.0.0	1764986031
2025-12-06T02:53:58+01:00	330989340	1468	0	-31	1.0.0	1764986037
2025-12-06T02:54:04+01:00	330989340	1470	0	-30	1.0.0	1764986043
2025-12-06T02:54:09+01:00	330989340	1468	0	-31	1.0.0	1764986048
2025-12-06T02:54:15+01:00	330989340	1467	0	-31	1.0.0	1764986055
2025-12-06T02:54:21+01:00	330989340	1468	0	-32	1.0.0	1764986060
2025-12-06T02:54:27+01:00	330989340	1468	0	-32	1.0.0	1764986066
2025-12-06T02:54:33+01:00	330989340	1468	0	-33	1.0.0	1764986072
2025-12-06T02:54:39+01:00	330989340	1468	0	-32	1.0.0	1764986078
2025-12-06T02:54:45+01:00	330989340	1468	0	-31	1.0.0	1764986084
2025-12-06T02:54:51+01:00	330989340	1468	0	-32	1.0.0	1764986090
2025-12-06T02:54:57+01:00	330989340	1468	0	-32	1.0.0	1764986096
2025-12-06T02:55:03+01:00	330989340	1468	0	-32	1.0.0	1764986102
2025-12-06T02:55:09+01:00	330989340	1468	0	-33	1.0.0	1764986108
2025-12-06T02:55:15+01:00	330989340	1468	0	-32	1.0.0	1764986114
2025-12-06T02:55:21+01:00	330989340	1468	0	-32	1.0.0	1764986120
2025-12-06T02:55:26+01:00	330989340	1468	0	-32	1.0.0	1764986126
2025-12-06T02:55:32+01:00	330989340	1466	0	-31	1.0.0	1764986132
2025-12-06T02:55:38+01:00	330989340	1467	0	-32	1.0.0	1764986138
2025-12-06T02:55:44+01:00	330989340	1468	0	-32	1.0.0	1764986143
2025-12-06T02:55:50+01:00	330989340	1468	0	-32	1.0.0	1764986149
2025-12-06T02:55:56+01:00	330989340	1468	0	-31	1.0.0	1764986155
2025-12-06T02:56:02+01:00	330989340	1468	0	-31	1.0.0	1764986161
2025-12-06T02:56:09+01:00	330989340	1468	0	-31	1.0.0	1764986167
2025-12-06T02:56:15+01:00	330989340	1468	0	-32	1.0.0	1764986174
2025-12-06T02:56:21+01:00	330989340	1467	0	-32	1.0.0	1764986180
2025-12-06T02:56:27+01:00	330989340	1468	0	-32	1.0.0	1764986186
2025-12-06T02:56:33+01:00	330989340	1467	0	-31	1.0.0	1764986192
2025-12-06T02:56:39+01:00	330989340	1468	0	-32	1.0.0	1764986198
2025-12-06T02:56:45+01:00	330989340	1468	0	-31	1.0.0	1764986204
2025-12-06T02:56:51+01:00	330989340	1468	0	-31	1.0.0	1764986210
